term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
'expectations,1,5.295376077609032e-06,'expect,0,1.0,0.0004348294818796756,7.369991218299587e-06,0.0004347809986843205,0.0025579466292370836,4.335502761418786e-05,0.0025576614199049183,2.11189609231795e-06,3.579484902233814e-08,2.1116606173212434e-06,0.004856837404834353,8.231927804803988e-05,0.004855383536921189
'gentlemen,1,5.295376077609032e-06,'gentlemen,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'get,1,5.295376077609032e-06,'get,0,1.0,0.000892897437670171,1.513385487576561e-05,0.0008928494125427718,0.005252596905503429,8.902706619497337e-05,0.00525231439082154,8.076593136156773e-06,1.3689140908740293e-07,8.076158730817532e-06,0.009045376092948535,0.00015331145920251753,0.009043935543596717
'go,3,1.5886128232827094e-05,'go,0,2.0,0.001601730567725726,2.7147975724164848e-05,0.0009057931168640649,0.007820678623456413,0.00013255387497383751,0.0044226644662161245,2.6359287355663678e-05,4.4676758229938436e-07,1.4906415306853644e-05,0.01645675489173616,0.0002789280490124773,0.009156237623130406
'god,1,5.295376077609032e-06,'god,0,1.0,0.0015528178678179522,2.6318946912168682e-05,0.0015527705026109832,0.009134673237044151,0.0001548249701193924,0.009134394604438593,2.2500687786751104e-05,3.8136758960595093e-07,2.250000145401624e-05,0.01449022982867236,0.0002455971157402095,0.01448880787743769
'good,1,5.295376077609032e-06,'good,0,1.0,0.00041327021144090594,7.0045798549306095e-06,0.0004132217066862805,0.0024311211368411426,4.12054429973075e-05,0.0024308358006834853,1.9202168736150433e-06,3.2546048705339715e-08,1.919991501338736e-06,0.004646395555392256,7.87524670405467e-05,0.004644941047326705
'he,2,1.0590752155218063e-05,'he,0,2.0,0.001181932067251447,2.00327469025669e-05,0.000722538427963746,0.00577095239298315,9.781275242344322e-05,0.003527897233194016,1.4932702206676641e-05,2.5309664757079054e-07,9.128655932615059e-06,0.012634145921264547,0.00021413806646211096,0.007539426980708526
'here,3,1.5886128232827094e-05,'here,0,3.0,0.0016683641326280796,2.827735818013694e-05,0.00069588968167106,0.00717009608084549,0.00012152705221772017,0.002990711548917473,3.0032240681809728e-05,5.090210285052496e-07,1.2526717638680003e-05,0.018001010747277117,0.0003051018770724935,0.0072990851066399845
'however,1,5.295376077609032e-06,'howev,0,1.0,0.0004593943618254063,7.786345115684853e-06,0.00045934590319493117,0.0027024530495082452,4.580428897471602e-05,0.0027021679846824993,2.340495235824339e-06,3.966941077668371e-08,2.3402483516586065e-06,0.005094740881286325,8.635154036078517e-05,0.005093287740893751
'if,3,1.5886128232827094e-05,'if,0,2.0,0.0016146287914569678,2.7366589685711318e-05,0.0009186913470444186,0.007883656045906868,0.00013362128891367573,0.004485641920155298,2.6751810472420044e-05,4.5342051648169563e-07,1.5221242757976397e-05,0.01656839678195037,0.0002808202844398368,0.009267879704155666
