term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
accentuated,1,5.362390339117565e-06,accentu,0,1.0,0.00029636666916085797,4.004954988660243e-06,0.00029137441793210543,0.001840275011281131,2.4868581233528795e-05,0.0018092758600866884,1.045669534121685e-06,1.413066938002277e-08,1.0280553906980376e-06,0.003528296677498948,4.767968483106687e-05,0.0034221453832209902
accentuation,1,5.362390339117565e-06,accentu,0,1.0,0.0018067498036666231,2.4415537887386798e-05,0.0018017590628210053,0.011218928649227158,0.00015160714390847512,0.011187938876686355,2.9868510579240348e-05,4.0362852134108577e-07,2.9786005522124488e-05,0.01653162519714966,0.00022340034050202242,0.01642551701053751
accept,1,5.362390339117565e-06,accept,0,1.0,0.0003729082718877187,5.039300971455658e-06,0.0003679160972005689,0.002315556523944067,3.129130437762252e-05,0.0022845578480311405,1.6047955691596265e-06,2.1686426610265222e-08,1.5833119485956377e-06,0.004303459295863583,5.8154855349507876e-05,0.004197310302344077
accepted,1,5.362390339117565e-06,accept,0,1.0,0.0005705990131228019,7.710797474632458e-06,0.0005656070361263938,0.00354310796245994,4.787983733053973e-05,0.0035121105140984515,3.5422000778668183e-06,4.786756861982187e-08,3.511210572279325e-06,0.006207862257736641,8.38900305099546e-05,0.0061017191089108875
access,1,5.362390339117565e-06,access,0,1.0,0.0008140450505313505,1.1000608790964195e-05,0.0008090533169809798,0.0050547747787954836,6.830776728102005e-05,0.0050237788421008105,6.8512547749702775e-06,9.258452398608484e-08,6.809242802414171e-06,0.008416309110286055,0.0001137339068957575,0.00831017302217375
accident,3,1.6087171017352694e-05,accid,0,3.0,0.001052033903537377,1.4216674372126717e-05,0.0005050475104788668,0.00486512117648189,6.574488076326878e-05,0.0023355875985539426,1.2652934773278573e-05,1.7098560504430505e-07,6.074265464267698e-06,0.01202711693105528,0.00016252860717642272,0.005530923402080179
accidentally,1,5.362390339117565e-06,accident,0,1.0,0.00035330157123406237,4.774345557217059e-06,0.0003483093769402119,0.002193809630581343,2.9646076088937065e-05,0.0021628108329215215,1.4511151502329913e-06,1.960966419233772e-08,1.43061071616719e-06,0.004107298886796141,5.550403901075867e-05,0.00400114930632351
accidents,2,1.072478067823513e-05,accid,0,1.0,0.0003923631963457865,5.3022053560241415e-06,0.00038737084742823425,0.002436360970098274,3.292379689321992e-05,0.0024053612123097878,1.7643059576655709e-06,2.3841972400886093e-08,1.7418572901554302e-06,0.0044966142953701055,6.0765058045541964e-05,0.00439046002077313
acclaimed,1,5.362390339117565e-06,acclaim,0,1.0,0.0005963538001567204,8.058835137252979e-06,0.0005913618489150992,0.0037030311114887625,5.004096096606436e-05,0.0036720338230504215,3.845117808631348e-06,5.196105146799119e-08,3.812931142571817e-06,0.006447712427791792,8.71312490242134e-05,0.006341570032150063
acclamation,6,3.217434203470539e-05,acclam,0,4.0,0.003627629303016428,4.902201760833011e-05,0.0016849013337436405,0.01527033637883672,0.00020635589701130703,0.007092513590079875,0.00012916839285714916,1.7455188223939075e-06,5.99940013775844e-05,0.035606833573029004,0.0004811734266625541,0.015523198468544146
acclamations,5,2.6811951695587826e-05,acclam,0,5.0,0.002372964277770261,3.206708483473326e-05,0.0006161383527922364,0.00922495859639895,0.00012466160265403985,0.0023952534167529147,6.189908560489044e-05,8.364741297958168e-07,1.60720500520047e-05,0.026085131657798685,0.0003525017791594417,0.006570781608707262
